,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
0,6,3,38.222,-85.761,38.221,-85.761,0.04,2.26,239884047010170672229193955684978263653
1,6,1,38.219,-85.761,38.22,-85.762,0.04,0.76,229262802760462402652630771731350261415
2,6,3,38.257,-85.757,38.257,-85.757,0.04,2.26,286019819369397161485287459361860911374
3,6,0,38.22,-85.764,38.22,-85.765,0.04,0.01,260012097692649223533213425945135093743
4,6,2,38.257,-85.756,38.257,-85.755,0.04,1.51,260162179529283284400245465755366407476
5,6,1,38.231,-85.758,38.233,-85.758,0.04,0.76,320424328177501769990985465494027650074
6,6,2,38.25,-85.736,38.25,-85.737,0.04,1.51,311542925075143565849685735534992916427
7,6,4,38.236,-85.717,38.236,-85.717,0.04,3.01,304619879196832591492985397175351842995
8,6,1,38.207,-85.758,38.207,-85.758,0.04,0.76,313597295121580174919645125549989441998
9,6,2,38.205,-85.77,38.206,-85.772,0.04,1.51,276699511119314983401210517958717208781
10,6,3,38.223,-85.685,38.223,-85.684,0.04,2.26,230376637388380460546531423928805683589
11,6,3,38.218,-85.759,38.214,-85.76,0.04,2.26,306449356327314791322099490142537611152
12,6,8,38.258,-85.756,38.258,-85.757,0.04,6.01,273333000947799742622514348821790917120
13,6,9,38.256,-85.763,38.256,-85.764,0.04,6.76,230558519358894297866885814002259345576
14,6,2,38.256,-85.751,38.256,-85.752,0.04,1.51,332529429706541880559494228002409873392
15,6,1,38.258,-85.746,38.258,-85.745,0.04,0.76,282960513050642312655541242855022335677
16,6,9,38.254,-85.757,38.253,-85.757,0.04,6.76,308666945304334458958287597709150080340
17,6,3,38.253,-85.74,38.254,-85.744,0.04,2.26,320712222629177786562435544458553777129
18,6,1,38.251,-85.757,38.251,-85.757,0.04,0.76,225557120558721384573307350861046746401
19,6,3,38.222,-85.763,38.223,-85.763,0.04,2.26,288332124111361074279517372069788040923
20,6,22,38.258,-85.745,38.258,-85.745,0.04,16.51,234619016513731437509734832442004493886
21,6,1,38.258,-85.745,38.258,-85.745,0.04,0.76,328766981833032943378352958885494615757
22,6,1,38.246,-85.759,38.246,-85.758,0.04,0.76,304296273999288348938917208691808769096
23,6,3,38.212,-85.752,38.213,-85.759,0.04,2.26,322485667690696282451670763934017778331
24,6,2,38.255,-85.748,38.256,-85.748,0.04,1.51,246395404291149879553369228367480487987
25,6,4,38.214,-85.752,38.217,-85.757,0.04,3.01,265471057105362209867674523229302829038
26,6,5,38.257,-85.763,38.257,-85.764,0.04,3.76,249917568713720007532927287796564011833
27,6,38,38.214,-85.77,38.17,-85.772,0.04,28.51,282070698747290504362636961560475483906
28,6,5,38.265,-85.725,38.265,-85.725,0.04,3.76,241055300208461641730040465154225717214
29,6,6,38.237,-85.72,38.237,-85.719,0.04,4.51,296829291426936236833996101774209059236
30,6,11,38.253,-85.753,38.253,-85.753,0.04,8.26,267140067777405073770172477922036476719
31,6,1,38.218,-85.758,38.218,-85.758,0.04,0.76,314359707115802943375844924994179037138
32,6,11,38.256,-85.761,38.256,-85.761,0.04,8.26,245251990762750283229006788887017159028
33,6,3,38.219,-85.763,38.221,-85.765,0.04,2.26,289333326352171466487637958129311199192
34,6,5,38.253,-85.736,38.253,-85.737,0.04,3.76,244355229874026673998466512476671081282
35,6,0,38.258,-85.746,38.258,-85.745,0.04,0.01,270549877405668350712376186384636880291
36,6,3,38.257,-85.757,38.257,-85.757,0.04,2.26,225166774268068613624021488842398345544
37,6,2,38.256,-85.761,38.256,-85.761,0.04,1.51,250516845424214942953734609347079268322
38,6,9,38.256,-85.761,38.256,-85.761,0.04,6.76,340180281222339845262437669023649655655
39,6,12,38.19,-85.786,38.19,-85.786,0.04,9.01,240769982609952454384667287386415535768
40,6,3,38.257,-85.762,38.258,-85.761,0.04,2.26,225725276096768493781693514102700454785
41,6,0,38.257,-85.75,38.257,-85.749,0.04,0.01,276033387656505188362040734391772762733
42,6,0,38.235,-85.761,38.235,-85.761,0.04,0.01,269268850531518727079255176418928004762
43,6,3,38.256,-85.754,38.257,-85.756,0.04,2.26,304450549659495294107840590237195562490
44,6,3,38.253,-85.751,38.253,-85.751,0.04,2.26,232220687042952369334804669884299099302
45,6,1,38.257,-85.763,38.257,-85.763,0.04,0.76,252535505761816821003916195586628092961
46,6,2,38.257,-85.763,38.257,-85.763,0.04,1.51,297007032955171767762382057803064759200
47,6,17,38.253,-85.757,38.253,-85.757,0.04,12.76,265381022779504193974098507918560700714
48,6,3,38.258,-85.742,38.258,-85.745,0.04,2.26,323453273213277007891721846715049290528
49,6,5,38.251,-85.758,38.251,-85.758,0.04,3.76,247431091574179749514193482937136310424
50,6,3,38.217,-85.759,38.213,-85.756,0.04,2.26,306274393702491725250707830718606471629
51,6,1,38.214,-85.749,38.214,-85.75,0.04,0.76,309319872409648341075746101927037150852
52,6,1,38.259,-85.745,38.259,-85.745,0.04,0.76,242473637817532247907769476536013384609
53,6,4,38.255,-85.744,38.255,-85.744,0.04,3.01,299579075907414727335538813709876683398
54,6,42,38.256,-85.752,38.256,-85.752,0.04,31.51,330136518418893538437367480302331957379
55,6,8,38.253,-85.738,38.254,-85.738,0.04,6.01,235006898404085167957735066773413489543
56,6,26,38.257,-85.753,38.257,-85.753,0.04,19.51,270343187135256559121168396492385920855
57,6,0,38.254,-85.746,38.254,-85.747,0.04,0.01,300006741207513032344677643339834091685
58,6,2,38.255,-85.757,38.255,-85.757,0.04,1.51,249984567616774453777542000082934202526
59,6,3,38.214,-85.752,38.216,-85.755,0.04,2.26,275510584091769412503762956250550915569
60,6,1,38.218,-85.759,38.218,-85.759,0.04,0.76,310833725699754006786826114421282672408
61,6,4,38.257,-85.759,38.257,-85.759,0.04,3.01,245265237051813059117880169467209578941
62,6,3,38.252,-85.756,38.251,-85.756,0.041,2.26025,288859442037760219114023395206321339842
63,6,9,38.253,-85.739,38.253,-85.738,0.041,6.76025,320988944121981577870761123430995919770
64,6,2,38.253,-85.758,38.253,-85.758,0.042,1.5105,335988538145113523593456747366650984237
65,6,3,38.25,-85.735,38.25,-85.735,0.043,2.26075,270467316783457666010917062948944994868
66,6,4,38.257,-85.757,38.258,-85.756,0.044,3.011,295232102840057558805990216501892999349
67,6,3,38.256,-85.764,38.257,-85.763,0.046,2.2615,254040734583709900768809981189724812483
68,6,4,38.255,-85.753,38.255,-85.754,0.046,3.0115,298780133111003825561320860753623913876
69,6,5,38.226,-85.76,38.226,-85.76,0.046,3.7615,299950366478436563383919504351166994235
70,6,3,38.221,-85.761,38.221,-85.763,0.047,2.26175,322661352024783206026307990149397129470
71,6,2,38.254,-85.754,38.254,-85.755,0.047,1.51175,245440664193512064243144777776678980806
72,6,4,38.219,-85.762,38.219,-85.761,0.047,3.01175,318979171349909492718019741047416507924
73,6,7,38.225,-85.743,38.224,-85.738,0.048,5.262,273872609373605749045824887941449239729
74,6,4,38.221,-85.763,38.221,-85.762,0.048,3.012,332626922020371732366371776111239310350
75,6,4,38.221,-85.764,38.221,-85.763,0.049,3.01225,320383006354649234189699008413647239483
76,6,4,38.251,-85.758,38.252,-85.758,0.049,3.01225,270480551722251961822159956818263971807
77,6,2,38.256,-85.762,38.256,-85.762,0.05,1.5125,251269210910087759156207699592393855911
78,6,1,38.256,-85.753,38.256,-85.752,0.05,0.7625,308751107451989407563724700489107697617
79,6,0,38.253,-85.757,38.253,-85.758,0.05,0.0125,226978054528333319476093887030035102580
80,6,1,38.257,-85.755,38.257,-85.756,0.05,0.7625,319271760820276790353545447810930023832
81,6,3,38.248,-85.761,38.249,-85.761,0.05,2.2625,257714833899469894150993792226071335534
82,6,2,38.217,-85.763,38.218,-85.763,0.05,1.5125,318532897796817288457338216237838193552
83,6,2,38.257,-85.755,38.257,-85.755,0.05,1.5125,317668102143630762766973295435167305376
84,6,2,38.257,-85.762,38.257,-85.763,0.05,1.5125,270166249350354532283503409690050512361
85,6,1,38.258,-85.742,38.258,-85.741,0.05,0.7625,297286321555795534900217075854183405237
86,6,2,38.215,-85.755,38.215,-85.753,0.05,1.5125,338204983233554796523099264765324519472
87,6,1,38.218,-85.759,38.218,-85.759,0.05,0.7625,247598928799641896221212589693741792794
88,6,2,38.253,-85.757,38.253,-85.757,0.05,1.5125,256090153920505967882019359860075306634
89,6,5,38.21,-85.764,38.21,-85.765,0.05,3.7625,302590637364575097735038408122206246282
90,6,1,38.225,-85.761,48.863,2.334,0.05,0.7625,245554891632424531017080054194422990311
91,6,2,38.256,-85.757,38.257,-85.757,0.05,1.5125,282142270571615897695188279995649403827
92,6,3,38.254,-85.757,38.253,-85.757,0.05,2.2625,335505678509346306145680342040404393122
93,6,1,38.257,-85.762,38.257,-85.761,0.05,0.7625,286314614120761557739740187486260800789
94,6,1,38.253,-85.757,38.253,-85.757,0.05,0.7625,316435865386554153269271919926829510547
95,6,4,38.22,-85.758,38.22,-85.758,0.05,3.0125,310735616807104171943055690926940325741
96,6,2,38.257,-85.763,38.257,-85.763,0.05,1.5125,310621605493733391972658427702936794887
97,6,2,38.217,-85.762,38.219,-85.764,0.05,1.5125,313638171552687100324326650501215195397
98,6,2,38.215,-85.758,38.215,-85.758,0.05,1.5125,291338240144891323944484248512230506262
99,6,49,38.258,-85.747,38.258,-85.747,0.05,36.7625,252700893580267663236701782567994876866
100,6,3,38.256,-85.751,38.256,-85.752,0.05,2.2625,230296834701304308131426319169142193512
101,6,2,38.257,-85.763,38.257,-85.763,0.05,1.5125,313473516812898562847868913574476166935
102,6,1,38.258,-85.757,38.258,-85.757,0.05,0.7625,225443664682194814410972158669445546921
103,6,3,38.215,-85.758,38.218,-85.763,0.05,2.2625,329946803457885634199922373644905294472
104,6,3,38.212,-85.749,38.217,-85.749,0.05,2.2625,290383538290030878806391889367750467361
105,6,4,38.217,-85.759,38.214,-85.76,0.05,3.0125,329580121051904401442091343802218359722
106,6,2,38.255,-85.744,38.255,-85.744,0.05,1.5125,257225876783953523947055791747023162917
107,6,2,38.251,-85.758,38.252,-85.757,0.05,1.5125,279086393245881317439895064300691196758
108,6,18,38.223,-85.685,38.223,-85.684,0.05,13.5125,270133030742188404282908227861908459539
109,6,3,38.253,-85.757,38.253,-85.757,0.05,2.2625,311993908507395015502136438150477497670
110,6,4,38.256,-85.754,38.257,-85.757,0.05,3.0125,300078027069393939679709002332997869320
111,6,2,38.257,-85.763,38.257,-85.763,0.05,1.5125,305591092182220933647617012855792053972
112,6,1,38.216,-85.758,38.217,-85.758,0.05,0.7625,274026548663946433820798604470415554924
113,6,1,38.248,-85.756,38.248,-85.756,0.05,0.7625,235157881092312757524135700993645682262
114,6,2,38.217,-85.762,38.219,-85.761,0.05,1.5125,266332308052146619215164074822834459118
115,6,2,38.247,-85.758,38.247,-85.758,0.05,1.5125,273169004834835557320749818309032150651
116,6,3,38.254,-85.719,38.254,-85.719,0.05,2.2625,259108032407360600334910683401350513851
117,6,5,38.254,-85.757,38.255,-85.757,0.05,3.7625,327413947533132383290422702899121879330
118,6,0,38.221,-85.758,38.221,-85.758,0.05,0.0125,338016591607297909952014208343481285007
