,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
68,1,1,38.224,-85.693,38.224,-85.693,0.05,0.7625,335306097598520276213187036599025215197
69,1,6,38.253,-85.737,38.253,-85.738,0.05,4.5125,320441434098298595694683647697494815797
70,1,2,38.258,-85.757,38.258,-85.757,0.05,1.5125,339750121707511734693961860372913494364
71,1,4,38.227,-85.755,38.227,-85.755,0.05,3.0125,312122937663365647603429347103031956854
72,1,1,38.258,-85.745,38.258,-85.745,0.05,0.7625,255183633682841496217597411865922243344
73,1,3,38.22,-85.758,38.219,-85.76,0.05,2.2625,279200952486244261443382951204753907142
74,1,2,38.257,-85.755,38.257,-85.755,0.05,1.5125,261727302085087867733333830285495411677
75,1,2,38.226,-85.76,38.226,-85.76,0.05,1.5125,307498630344953047840341931926712743219
76,1,3,38.256,-85.754,38.257,-85.754,0.05,2.2625,296430755621845803128676677687416697171
77,1,2,38.221,-85.761,38.218,-85.762,0.05,1.5125,288840682422037236145948102805409542384
78,1,47,38.258,-85.757,38.257,-85.756,0.05,35.2625,263717145683424725732866684137410408131
79,1,3,38.213,-85.757,38.213,-85.757,0.05,2.2625,249724061410483093274934938312309451083
80,1,1,38.253,-85.758,38.253,-85.757,0.05,0.7625,329087593540569735078399943818496755113
81,1,6,38.228,-85.732,38.228,-85.732,0.05,4.5125,327730524306822425034986593168745444792
82,1,2,38.252,-85.757,38.253,-85.757,0.05,1.5125,314855341582009391014268795634080710728
83,1,2,38.257,-85.756,38.256,-85.755,0.05,1.5125,240468817544032755299986209683062568001
84,1,7,38.253,-85.759,38.253,-85.759,0.05,5.2625,272378942674223592970297866167495627725
85,1,3,38.253,-85.757,38.253,-85.756,0.05,2.2625,289609425718967677601393325157115972209
86,1,1,38.236,-85.716,38.235,-85.715,0.05,0.7625,287777452225939492519143011362513143158
87,1,22,38.248,-85.758,38.248,-85.759,0.05,16.5125,235227011660441629196953159642495961118
88,1,5,38.249,-85.736,38.249,-85.736,0.05,3.7625,276527906131620865652568291838699071358
89,1,1,38.246,-85.733,38.246,-85.733,0.05,0.7625,323713010641584078031238068063738403040
90,1,4,38.246,-85.729,38.246,-85.729,0.05,3.0125,231255388171849021482968468973564193216
91,1,2,38.262,-85.734,38.262,-85.734,0.05,1.5125,318525482225839263515682365288332777170
92,1,3,38.253,-85.74,38.253,-85.741,0.05,2.2625,245267389485372268926511878109258660131
93,1,2,38.241,-85.725,38.241,-85.725,0.05,1.5125,315344921253614682023615356223209374928
94,1,3,38.247,-85.756,38.248,-85.756,0.05,2.2625,272621200010090660289333371765109016795
95,1,7,38.257,-85.763,38.251,-85.76,0.05,5.2625,328642720783339337551520248020193084525
96,1,6,38.257,-85.757,38.257,-85.757,0.05,4.5125,261833757792078167899541243450954962978
97,1,3,38.226,-85.76,38.226,-85.761,0.05,2.2625,336313569820867105335651000079309606765
98,1,1,38.256,-85.752,38.256,-85.752,0.05,0.7625,302247403269620049844872181580969467639
99,1,2,38.248,-85.745,38.248,-85.744,0.05,1.5125,239872534427643365091520402392924078192
100,1,7,38.253,-85.757,38.253,-85.757,0.05,5.2625,293390431092067553784773720071041586614
101,1,1,38.247,-85.73,38.247,-85.73,0.05,0.7625,337529685301247129847690264971069411604
102,1,3,38.256,-85.752,38.256,-85.752,0.05,2.2625,297257065759096763610546711224280685840
103,1,11,38.258,-85.757,38.257,-85.764,0.05,8.2625,338643249914624651121246135457548191894
104,1,4,38.254,-85.745,38.254,-85.745,0.05,3.0125,309460073472367971839187367302227026842
105,1,3,38.221,-85.762,38.217,-85.762,0.05,2.2625,239603825224174524048524847240760446747
106,1,3,38.239,-85.704,38.239,-85.704,0.05,2.2625,308997711403673495767736312918624534395
107,1,2,38.261,-85.742,38.261,-85.742,0.05,1.5125,288252898940002552384018781284179018119
108,1,6,38.256,-85.732,38.248,-85.729,0.05,4.5125,289793904684710142658625314580964246436
109,1,9,38.238,-85.759,38.24,-85.762,0.05,6.7625,229853785636346349740888972420828548291
110,1,4,38.206,-85.775,38.206,-85.775,0.05,3.0125,321502439767410201741416132304649293306
111,1,1,38.257,-85.757,38.256,-85.756,0.05,0.7625,233217081177853810694894193929797214143
112,1,3,38.227,-85.765,38.227,-85.765,0.05,2.2625,332099815825050919778638198598578471204
113,1,5,38.255,-85.757,38.255,-85.757,0.05,3.7625,278341137354550278045866824317201351692
114,1,12,38.252,-85.739,38.253,-85.74,0.055,9.01375,316360821130472787458165878275864962330
115,1,16,38.254,-85.757,38.254,-85.757,0.056,12.014,226385700869228968841494835410323967458
116,1,1,38.217,-85.751,38.216,-85.752,0.057,0.76425,328418541618721777645972701498736126037
117,1,4,38.222,-85.763,38.221,-85.763,0.057,3.01425,273443610230696962533411112389345624922
118,1,3,38.242,-85.725,38.241,-85.724,0.058,2.2645,332490489569843591996812958141564303706
119,1,4,38.253,-85.757,38.254,-85.757,0.058,3.0145,314025208638873030730238298585410956558
120,1,7,38.255,-85.744,38.256,-85.745,0.059,5.26475,242146144748976220922198956823711389443
121,1,3,38.251,-85.758,38.25,-85.758,0.059,2.26475,306819349557322194614702860829510526711
122,1,17,38.253,-85.755,38.253,-85.756,0.059,12.76475,255582596074424241684845988650079901633
123,1,2,38.212,-85.766,38.212,-85.766,0.06,1.515,300827483285145456085848449499306458496
124,1,1,38.257,-85.759,38.257,-85.76,0.06,0.765,275495893899267798565626195915606008289
125,1,2,38.253,-85.736,38.253,-85.738,0.06,1.515,286500676751960057280642378876865512433
126,1,4,38.222,-85.755,38.221,-85.76,0.06,3.015,269892000007159910214813311282678337065
127,1,1,38.232,-85.708,38.232,-85.708,0.06,0.765,304848063056202152895690868508266256871
128,1,3,38.221,-85.762,38.221,-85.762,0.06,2.265,226487453808656753013041039012160427251
129,1,4,38.254,-85.759,38.255,-85.759,0.06,3.015,271058305184427513017442872004564416685
130,1,5,38.252,-85.754,38.254,-85.748,0.06,3.765,321481438325401820827677202572265723763
131,1,1,38.257,-85.757,38.258,-85.756,0.06,0.765,259946466881912006441900851603722943562
132,1,4,38.248,-85.756,38.249,-85.756,0.06,3.015,279852678487466764046856885018215052036
