,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
0,7,23,38.265,-85.735,38.264,-85.742,0.04,17.26,53093916820527343027291982276575786116
1,7,4,38.218,-85.762,38.221,-85.756,0.04,3.01,13200324652995045191781394205766107801
2,7,10,38.26,-85.744,38.26,-85.744,0.04,7.51,66180143452500122920679747069795672199
3,7,3,38.246,-85.728,38.245,-85.728,0.04,2.26,95606747177184902686164223824109065210
4,7,1,38.243,-85.725,38.243,-85.725,0.04,0.76,19121473280308927616185108658274416374
5,7,2,38.248,-85.73,38.247,-85.73,0.04,1.51,9809157893535801201531106208973159508
6,7,1,38.256,-85.751,38.256,-85.752,0.04,0.76,48664442775695142736357878655851266368
7,7,0,38.257,-85.75,38.257,-85.75,0.04,0.01,60700684536016563084467071349978347063
8,7,4,38.258,-85.745,38.258,-85.745,0.04,3.01,35388506344028621415418165664353852179
9,7,1,38.252,-85.754,38.252,-85.754,0.04,0.76,59331336667562520657844336485103456077
10,7,0,38.257,-85.75,38.257,-85.751,0.04,0.01,54615969386144358974335234189634681525
11,7,1,38.257,-85.745,38.257,-85.745,0.04,0.76,43810603747109805361709444976594185958
12,7,3,38.196,-85.772,38.198,-85.78,0.04,2.26,60574388060079414196175526804461705849
13,7,2,38.253,-85.754,38.253,-85.755,0.04,1.51,11682199308034210751560615946141258561
14,7,2,38.257,-85.758,38.257,-85.757,0.04,1.51,49075490897417425796721994808102955776
15,7,3,38.217,-85.762,38.217,-85.762,0.04,2.26,79611168803186485816991256121178229349
16,7,16,38.202,-85.764,38.198,-85.768,0.04,12.01,106113419885062107247262864538072828826
17,7,3,38.27,-85.741,38.271,-85.742,0.04,2.26,70360759078518946078709998652881040031
18,7,5,38.255,-85.757,38.253,-85.757,0.04,3.76,51167800272988097594667814278487740237
19,7,1,38.262,-85.737,38.262,-85.737,0.04,0.76,112312962530026154853628357251150732452
20,7,2,38.242,-85.725,38.241,-85.725,0.04,1.51,64193214089018866880823046458098482782
21,7,3,38.204,-85.743,38.204,-85.743,0.04,2.26,90084993333344439944558699134837220236
22,7,3,38.246,-85.733,38.245,-85.733,0.04,2.26,31891994625257421962356324773340733631
23,7,4,38.257,-85.764,38.257,-85.761,0.04,3.01,109683110608291792054474782200735375375
24,7,1,38.256,-85.765,38.256,-85.765,0.04,0.76,28641495606237388040710275204052960367
25,7,7,38.227,-85.776,38.227,-85.776,0.04,5.26,55568471861712780238627187541139886287
26,7,5,38.221,-85.762,38.22,-85.763,0.04,3.76,12643570749523342953048050500035435203
27,7,2,38.242,-85.726,38.242,-85.726,0.04,1.51,12647517688257760411110474512572955340
28,7,3,38.251,-85.758,38.251,-85.757,0.04,2.26,96112217992178403139554498644628563577
29,7,6,38.252,-85.757,38.252,-85.758,0.04,4.51,86152304136076268967499931017123926082
30,7,1,38.233,-85.712,38.234,-85.712,0.04,0.76,105998045344295910655235486204093059795
31,7,1,38.212,-85.764,38.212,-85.764,0.04,0.76,32725805152302076465289215889595461310
32,7,3,38.256,-85.764,38.256,-85.764,0.04,2.26,75174364840425931392823931571906100782
33,7,6,38.258,-85.745,38.26,-85.745,0.04,4.51,72813534797194163150223656180327921340
34,7,3,38.204,-85.744,38.204,-85.744,0.04,2.26,84728139298584382210196681340629224457
35,7,1,38.256,-85.755,38.256,-85.755,0.04,0.76,60442032312093355963412982810064143292
36,7,1,38.257,-85.757,38.257,-85.757,0.04,0.76,67076673714537011612440944543761456504
37,7,7,38.254,-85.746,38.255,-85.746,0.04,5.26,37361311458037964767235120317387047074
38,7,2,38.254,-85.757,38.254,-85.757,0.04,1.51,17790483977480674905370129074593639350
39,7,33,38.258,-85.759,38.259,-85.721,0.04,24.76,41486587832972625653581301206863459468
40,7,1,38.25,-85.755,38.25,-85.755,0.04,0.76,86335382852444624385048627910956588443
41,7,2,38.219,-85.758,38.218,-85.757,0.04,1.51,88749083926073184599786151930510593723
42,7,2,38.213,-85.766,38.213,-85.766,0.04,1.51,106119636991024174076854138954948583937
43,7,5,38.256,-85.753,38.256,-85.753,0.04,3.76,62224032661735881298232905101801682186
44,7,6,38.219,-85.761,38.219,-85.762,0.04,4.51,95381204892606713496399746159115591453
45,7,1,38.251,-85.723,38.251,-85.723,0.04,0.76,33408399856401060527905640904761286401
46,7,2,38.253,-85.741,38.253,-85.741,0.04,1.51,63504970132037239502711906601278073872
47,7,3,38.257,-85.763,38.257,-85.763,0.04,2.26,21010060287794929544834803959502556699
48,7,1,38.256,-85.758,38.257,-85.758,0.04,0.76,104804996895999799115241384955541700879
49,7,3,38.236,-85.755,38.241,-85.757,0.04,2.26,49733956372056558206575753612437972956
50,7,13,38.193,-85.738,38.196,-85.737,0.04,9.76,89015723769444594032446128969425368228
51,7,5,38.255,-85.745,38.255,-85.745,0.04,3.76,65702828906132316687666553010317782009
52,7,1,38.247,-85.758,38.247,-85.759,0.04,0.76,90543700788511872368797094898075173411
53,7,3,38.257,-85.759,38.257,-85.759,0.04,2.26,94985550922414106906132800473221769198
54,7,0,38.259,-85.757,38.259,-85.757,0.04,0.01,42106197963335982878005337373225530473
55,7,5,38.257,-85.748,38.257,-85.748,0.04,3.76,38072072982166752131584056893939715848
56,7,3,38.25,-85.756,38.25,-85.756,0.04,2.26,24979546140058555021306242360138563323
57,7,2,38.254,-85.757,38.254,-85.757,0.04,1.51,49507974608291498223483505089829865611
58,7,4,38.198,-85.757,38.198,-85.757,0.04,3.01,101738768636339761852584590336762205624
59,7,3,38.256,-85.754,38.255,-85.754,0.04,2.26,2069415052926590270286359954922709138
60,7,3,38.252,-85.758,38.252,-85.757,0.04,2.26,88836661409083104804047319840580575142
61,7,8,38.199,-85.759,38.198,-85.76,0.04,6.01,16895072615225697635461140397642453203
62,7,5,38.26,-85.744,38.26,-85.744,0.04,3.76,48602346715080901625977657756011046323
63,7,1,38.232,-85.71,38.232,-85.71,0.04,0.76,106258419442422126710590220995825738202
64,7,2,38.258,-85.745,38.258,-85.745,0.04,1.51,41145290476513004042623146429025485914
65,7,2,38.226,-85.76,38.221,-85.761,0.04,1.51,72617516719014675794743205744673687652
66,7,3,38.256,-85.728,38.257,-85.729,0.04,2.26,96638345587863677195239118987437401353
67,7,8,38.217,-85.725,38.217,-85.725,0.04,6.01,60522576930423298020542858975501133281
68,7,3,38.232,-85.709,38.231,-85.71,0.04,2.26,53270561310859371912999686665103842569
69,7,12,38.251,-85.758,38.252,-85.757,0.041,9.01025,32876613365672787444616120719795795262
70,7,2,38.232,-85.708,38.232,-85.709,0.043,1.51075,23082685804479296825781747977765426918
71,7,2,38.252,-85.754,38.253,-85.755,0.044,1.511,112874295175047760868868089778823446435
72,7,3,38.256,-85.755,38.256,-85.755,0.045,2.26125,102154777641026086557799406617004012481
73,7,2,38.226,-85.769,38.225,-85.769,0.045,1.51125,41850415666590677539538491485755077934
74,7,2,38.214,-85.763,38.214,-85.764,0.046,1.5115,64171868096512501687949243376104871908
75,7,2,38.257,-85.752,38.257,-85.753,0.047,1.51175,87364864681688278848761483391809269512
76,7,2,38.256,-85.74,38.256,-85.74,0.047,1.51175,37162092109865134059475780234399810921
77,7,2,38.255,-85.744,38.255,-85.743,0.047,1.51175,35635979905999792201055226414189574620
78,7,2,38.257,-85.764,38.257,-85.763,0.047,1.51175,102012130089446234747660321368190431739
79,7,3,38.22,-85.763,38.219,-85.763,0.047,2.26175,56127066593124457395572003287097693520
80,7,4,38.241,-85.725,38.244,-85.73,0.05,3.0125,101663500679070030378924314671672192847
81,7,4,38.253,-85.755,38.256,-85.762,0.05,3.0125,19048810511468769524496715558695680795
82,7,2,38.256,-85.757,38.257,-85.757,0.05,1.5125,83379156595369166701751303711100470574
83,7,1,38.265,-85.726,38.264,-85.728,0.05,0.7625,69300215485944399876870242907853419909
84,7,3,38.253,-85.757,38.252,-85.759,0.05,2.2625,34267971874562187522746099218449078989
85,7,2,38.236,-85.754,38.232,-85.756,0.05,1.5125,91071094165151273048244270155711225618
86,7,2,38.238,-85.72,38.237,-85.719,0.05,1.5125,87797563630583277464807870681080620760
87,7,2,38.247,-85.756,38.247,-85.756,0.05,1.5125,105286655697471625201078714292693212652
88,7,2,38.255,-85.741,38.255,-85.741,0.05,1.5125,94825575432705062669055061074490472938
89,7,6,38.256,-85.75,38.256,-85.75,0.05,4.5125,21859944204665604411108724819974080622
90,7,1,38.218,-85.763,38.218,-85.763,0.05,0.7625,14206770283292822003301869320411126478
91,7,3,38.256,-85.752,38.256,-85.748,0.05,2.2625,98551409243944690570916036115815356968
92,7,6,38.262,-85.738,38.262,-85.738,0.05,4.5125,12582949295862587273266166815093532884
93,7,2,38.257,-85.751,38.257,-85.751,0.05,1.5125,103845916757080179888276970589995201564
94,7,1,38.253,-85.757,38.253,-85.757,0.05,0.7625,62159265412525744118802736375991342677
95,7,2,38.244,-85.759,38.244,-85.759,0.05,1.5125,65149418873937386739085809602203933553
96,7,1,38.238,-85.719,38.237,-85.719,0.05,0.7625,7620933837496288731140731561032777790
97,7,3,38.253,-85.757,38.253,-85.758,0.05,2.2625,7433007960286420372457459599681598363
98,7,2,38.257,-85.753,38.257,-85.753,0.05,1.5125,69777470824412182597600113736374458484
99,7,2,38.242,-85.726,38.242,-85.727,0.05,1.5125,16504590181770104717410936254326294587
100,7,2,38.24,-85.731,38.241,-85.729,0.05,1.5125,83185874877950090153273743270993247686
101,7,7,38.231,-85.705,38.231,-85.705,0.05,5.2625,96164656882338279914675743093405084701
102,7,27,38.207,-85.766,38.209,-85.766,0.05,20.2625,110931228155147109511574083095980587164
103,7,7,38.255,-85.753,38.255,-85.753,0.05,5.2625,66736595338902939114828854232381741369
104,7,4,38.219,-85.758,38.219,-85.758,0.05,3.0125,89208426153470527583770030749781469730
105,7,1,38.221,-85.768,38.221,-85.768,0.05,0.7625,98202493773545563304252082948632518755
106,7,3,38.254,-85.738,38.253,-85.739,0.05,2.2625,26794436262481221962292755306080938482
107,7,2,38.222,-85.765,38.219,-85.764,0.05,1.5125,29922793964750371303913758015130611584
108,7,2,38.255,-85.744,38.256,-85.748,0.05,1.5125,84862952329954681473856309210300265381
109,7,5,38.254,-85.745,38.255,-85.744,0.05,3.7625,49726273811685107038097002636737239111
110,7,1,38.254,-85.695,38.254,-85.695,0.05,0.7625,102824748268811394947305145283276744055
111,7,3,38.23,-85.705,38.23,-85.706,0.05,2.2625,105615634954862696898704031017296420860
112,7,7,38.258,-85.765,38.258,-85.764,0.05,5.2625,55000480993108064164177749140413568602
113,7,2,38.22,-85.763,38.22,-85.763,0.05,1.5125,13996017154309368849188196598577773260
114,7,4,38.222,-85.756,38.204,-85.757,0.05,3.0125,107816637664921138405938092886940616285
115,7,10,38.256,-85.752,38.256,-85.752,0.05,7.5125,50127003605069541992511082023562396893
116,7,1,38.213,-85.751,38.213,-85.751,0.05,0.7625,23498675416043039418368977961605731353
117,7,29,38.222,-85.76,38.25,-85.742,0.05,21.7625,97609598038697112867031094597727108566
118,7,1,38.249,-85.753,38.25,-85.754,0.05,0.7625,28819635399638937911215964500714674580
119,7,1,38.24,-85.723,38.239,-85.722,0.05,0.7625,111012437433199118371128605544788417709
120,7,3,38.256,-85.763,38.256,-85.763,0.05,2.2625,71130428531053578378912503594978815429
121,7,11,38.256,-85.765,38.256,-85.764,0.05,8.2625,100225178498518778148064570977591507388
122,7,2,38.253,-85.755,38.253,-85.757,0.05,1.5125,46319892807359595355493940426540771701
123,7,5,38.253,-85.755,38.253,-85.755,0.05,3.7625,42394631677151659084347491492610618970
124,7,2,38.253,-85.751,38.253,-85.754,0.05,1.5125,100587290867585946924245828471264652218
125,7,49,38.249,-85.758,38.249,-85.758,0.05,36.7625,110108694690875009865399342260319964703
126,7,24,38.208,-85.776,38.208,-85.776,0.05,18.0125,101428742372193519618460764384306070723
127,7,6,38.241,-85.725,38.241,-85.726,0.05,4.5125,88869994579982617738000934609638794522
