,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
0,5,2,38.255,-85.757,38.255,-85.757,0.04,1.51,243179514047067996097769600667818672485
1,5,3,38.226,-85.759,38.222,-85.759,0.04,2.26,295521998742872421357190574445524255292
2,5,2,38.213,-85.751,38.214,-85.752,0.04,1.51,251568069117524459803997951478494895723
3,5,3,38.217,-85.76,38.214,-85.764,0.04,2.26,339598661060077955430354682457676472940
4,5,0,38.257,-85.757,38.258,-85.756,0.04,0.01,329529570049635449871361713721986776151
5,5,3,38.219,-85.759,38.223,-85.76,0.04,2.26,269263439286340715633672013136526388837
6,5,0,38.256,-85.75,38.256,-85.75,0.04,0.01,250721296694114839928319008018786950169
7,5,1,38.252,-85.763,38.252,-85.763,0.04,0.76,239149948772593709681838746366311152382
8,5,1,38.258,-85.746,38.258,-85.745,0.04,0.76,276921897915936386150393545958670140056
9,5,3,38.255,-85.755,38.255,-85.758,0.04,2.26,289440762620707494358146849697198264523
10,5,2,38.211,-85.758,38.212,-85.758,0.04,1.51,282672235893601573579416189624219792823
11,5,3,38.213,-85.752,38.214,-85.758,0.04,2.26,262330551377083356316783897212301663680
12,5,6,38.229,-85.758,38.226,-85.759,0.04,4.51,264821936994008521651330152609241683808
13,5,6,38.245,-85.76,38.246,-85.763,0.04,4.51,321436433825123340060167311292622977370
14,5,1,38.248,-85.73,38.248,-85.73,0.04,0.76,307827214150411366225043845522521050458
15,5,9,38.258,-85.757,38.257,-85.757,0.04,6.76,277512458076468047550573018056404632633
16,5,4,38.257,-85.757,38.256,-85.753,0.04,3.01,258612830785819018425725607152037612083
17,5,4,38.217,-85.756,38.214,-85.759,0.04,3.01,230291971653576983591295197897837177050
18,5,5,38.214,-85.752,38.213,-85.752,0.04,3.76,329773930673972555210984082924426280668
19,5,1,38.226,-85.733,38.226,-85.733,0.04,0.76,278732859874402249305131565361726120310
20,5,2,38.218,-85.763,38.22,-85.764,0.04,1.51,247376083074483969171280856614703235354
21,5,1,38.258,-85.727,38.258,-85.727,0.04,0.76,291465002235723434735337408416275571474
22,5,3,38.218,-85.763,38.221,-85.763,0.04,2.26,287885120119861820135742565064300811870
23,5,1,38.219,-85.763,38.219,-85.763,0.04,0.76,323340659419502884459082498885358533820
24,5,2,38.256,-85.74,38.256,-85.74,0.04,1.51,256529570852861513277448099523671859606
25,5,2,38.219,-85.754,38.22,-85.754,0.04,1.51,318109886659060977512886628160816536078
26,5,0,38.258,-85.754,38.257,-85.753,0.04,0.01,240551938545662357665038540776561235158
