,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
4614,2,4,38.217,-85.755,38.217,-85.762,0.42,3.105,118338585064373795838012530117120995432
4615,2,4,38.234,-85.748,38.236,-85.757,0.42,3.105,152039805842563734993263921801776627948
4616,2,2,38.219,-85.759,38.218,-85.756,0.42,1.605,118277658179712623138905005727207094493
4617,2,3,38.217,-85.762,38.212,-85.763,0.42,2.355,165953336847748169088690224657763622888
4618,2,6,38.254,-85.757,38.249,-85.756,0.42,4.605,160972827025700229604328374998750090084
4619,2,2,38.256,-85.759,38.251,-85.757,0.42,1.605,168790586922752240531653385164388879068
4620,2,3,38.218,-85.756,38.219,-85.762,0.42,2.355,137871726637003640041740961789357150623
4621,2,5,38.22,-85.758,38.22,-85.765,0.42,3.855,187699635223560088431506455023951053009
4622,2,5,38.257,-85.759,38.257,-85.76,0.42,3.855,209076653290571940132527363792250197992
4623,2,4,38.215,-85.759,38.219,-85.762,0.42,3.105,200750183221679349549318861301590041734
4624,2,5,38.208,-85.763,38.208,-85.764,0.42,3.855,127346157279488248303238047925199399523
4625,2,3,38.219,-85.761,38.225,-85.76,0.42,2.355,207665212609704690243253011328922394636
4626,2,2,38.218,-85.762,38.216,-85.758,0.42,1.605,190127104198076558992240416076870805492
4627,2,5,38.215,-85.761,38.221,-85.765,0.42,3.855,113666859045988359215269521171161415436
4628,2,13,38.213,-85.755,38.213,-85.756,0.42,9.855,199882615029272027537201378014879132128
4629,2,4,38.22,-85.763,38.214,-85.76,0.42,3.105,217661837490264148888056682128393309821
4630,2,3,38.221,-85.763,38.227,-85.762,0.42,2.355,190443638573472328571246626818855117502
4631,2,3,38.218,-85.763,38.215,-85.766,0.42,2.355,145265279637749236849256061399662437287
4632,2,3,38.219,-85.762,38.224,-85.762,0.42,2.355,213520750654564900077776349846021167033
4633,2,4,38.221,-85.763,38.219,-85.757,0.42,3.105,160493873787003970600912235180158843504
4634,2,5,38.221,-85.766,38.221,-85.766,0.42,3.855,122156284325768873549765383681739385742
4635,2,5,38.204,-85.759,38.211,-85.756,0.42,3.855,169153859296153956418480231999184338506
4636,2,3,38.219,-85.762,38.216,-85.761,0.42,2.355,117216792915477774447173685933361252741
4637,2,3,38.251,-85.746,38.252,-85.752,0.42,2.355,116964416379657258148187765901598908641
4638,2,4,38.22,-85.754,38.221,-85.762,0.42,3.105,170285676148297574279854475898666764266
4639,2,10,38.253,-85.753,38.254,-85.749,0.42,7.605,206979176467949053151744066884142528135
4640,2,4,38.251,-85.753,38.247,-85.749,0.42,3.105,204692638327795564493316119449987812079
4641,2,9,38.252,-85.754,38.253,-85.759,0.42,6.855,204120308055744326974868849483581214081
4642,2,4,38.218,-85.756,38.22,-85.764,0.42,3.105,139829068072824880909796344646731633101
4643,2,4,38.221,-85.769,38.224,-85.764,0.42,3.105,140424784475241647739643144092027482623
4644,2,3,38.221,-85.763,38.216,-85.762,0.42,2.355,152951582847775734977827214232838317250
4645,2,3,38.213,-85.76,38.212,-85.749,0.42,2.355,212576976293648097925013745930254166316
4646,2,4,38.249,-85.758,38.255,-85.757,0.421,3.10525,155383201959246464273597489091614473467
4647,2,4,38.217,-85.756,38.219,-85.762,0.423,3.10575,116630471965447118132654194747486902697
4648,2,4,38.213,-85.762,38.219,-85.762,0.423,3.10575,148861826947338553842894123528806332329
4649,2,6,38.254,-85.764,38.249,-85.766,0.427,4.60675,113780652836226585678840036798126887282
4650,2,4,38.233,-85.761,38.231,-85.752,0.43,3.1075,168745270542318383040732880571795815474
4651,2,3,38.245,-85.748,38.25,-85.746,0.43,2.3575,199452722092067595083433133180109207261
4652,2,5,38.209,-85.762,38.199,-85.767,0.43,3.8575,131122828017600763570014122303353204605
4653,2,6,38.255,-85.758,38.253,-85.757,0.43,4.6075,184128197499525424099945387824804779479
4654,2,6,38.237,-85.743,38.234,-85.748,0.43,4.6075,210175628437290210230500807907756762149
4655,2,7,38.258,-85.764,38.257,-85.756,0.43,5.3575,122510228511077251538946350645460959070
4656,2,12,38.247,-85.755,38.253,-85.754,0.43,9.1075,179660937980569835350880970028793511649
4657,2,18,38.263,-85.736,38.263,-85.737,0.43,13.6075,144989579634935948435835383022060555905
4658,2,4,38.256,-85.75,38.254,-85.756,0.43,3.1075,132629396548070357515144677641101409901
4659,2,6,38.257,-85.762,38.256,-85.755,0.43,4.6075,166777004019613016926767529056486830728
4660,2,8,38.25,-85.728,38.243,-85.727,0.43,6.1075,203807339993725803146997886259612985435
4661,2,6,38.256,-85.753,38.253,-85.757,0.43,4.6075,214065185593546425656473807839472969093
4662,2,4,38.254,-85.755,38.256,-85.752,0.43,3.1075,142179669142146188137286103456342940212
4663,2,5,38.216,-85.757,38.214,-85.764,0.43,3.8575,164653661133599256023674676038519127142
4664,2,5,38.224,-85.76,38.218,-85.76,0.43,3.8575,212700582165938092803730165930432865665
4665,2,5,38.2,-85.783,38.195,-85.783,0.43,3.8575,219726215132817467272993709739769888742
4666,2,5,38.221,-85.761,38.218,-85.757,0.43,3.8575,154609458262059688649759597597601210971
4667,2,3,38.257,-85.75,38.257,-85.744,0.43,2.3575,184669307690510843821937487874673574730
4668,2,5,38.252,-85.704,38.255,-85.712,0.43,3.8575,220356053618660347453830952699047695409
4669,2,18,38.253,-85.757,38.254,-85.757,0.43,13.6075,217173076044888697257465127129310443143
4670,2,4,38.218,-85.753,38.217,-85.756,0.43,3.1075,171574399590758191259729305063977481799
4671,2,4,38.244,-85.748,38.239,-85.756,0.43,3.1075,194936471808716676136276306417798437829
4672,2,16,38.226,-85.765,38.222,-85.761,0.43,12.1075,126056541658964241126690915848369292761
4673,2,11,38.217,-85.757,38.218,-85.764,0.43,8.3575,125804864231991601202330479425855477306
4674,2,9,38.207,-85.758,38.204,-85.759,0.43,6.8575,222089654075791523051004904519089087184
4675,2,3,38.25,-85.754,38.253,-85.752,0.43,2.3575,168766658305132808711389425582000171267
4676,2,4,38.251,-85.757,38.254,-85.762,0.43,3.1075,115480343971175496292453624626738867554
4677,2,3,38.219,-85.754,38.221,-85.761,0.43,2.3575,117593268848930578933277964664136494686
4678,2,8,38.257,-85.755,38.257,-85.762,0.43,6.1075,194672272999463301067425247924994879432
4679,2,5,38.213,-85.761,38.214,-85.752,0.43,3.8575,114410931143624100325196258025488070457
4680,2,3,38.219,-85.763,38.217,-85.756,0.43,2.3575,167633317212580451036612666947978218239
4681,2,5,38.257,-85.758,38.256,-85.751,0.43,3.8575,224799784183933209024790043265035141193
4682,2,5,38.254,-85.757,38.249,-85.757,0.43,3.8575,186256808119954016716735148096281179267
4683,2,4,38.214,-85.767,38.217,-85.763,0.43,3.1075,215568051378652478069330238391082492426
4684,2,4,38.252,-85.752,38.254,-85.759,0.43,3.1075,128380014101019073191457976292751274859
4685,2,7,38.258,-85.757,38.256,-85.763,0.43,5.3575,171272801898759529937593427315305306088
4686,2,8,38.236,-85.757,38.234,-85.757,0.43,6.1075,142671747558969469623371601493973008122
4687,2,10,38.251,-85.756,38.256,-85.753,0.43,7.6075,157055427604546295547001693108501782321
4688,2,6,38.256,-85.753,38.253,-85.751,0.43,4.6075,222176062350600377334734202548910266907
4689,2,5,38.258,-85.742,38.262,-85.736,0.43,3.8575,138721425371891461790771262150632993259
