,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
9193,7,12,38.248,-85.758,38.247,-85.762,0.613,9.15325,194842521328398832753092592943319165659
9194,7,6,38.253,-85.753,38.254,-85.744,0.617,4.65425,123985555975327694228688298836961756563
9195,7,6,38.244,-85.759,38.235,-85.76,0.617,4.65425,189831669985042039283224783169167506408
9196,7,10,38.25,-85.742,38.253,-85.757,0.617,7.65425,130845293476946472638195659233379299686
9197,7,8,38.256,-85.752,38.257,-85.763,0.62,6.155,115263120471574353280771444720646199776
9198,7,5,38.248,-85.724,38.245,-85.728,0.62,3.905,196744961600286942595823470282972517351
9199,7,7,38.259,-85.75,38.253,-85.754,0.62,5.405,214285488819123216649838000320452903734
9200,7,6,38.259,-85.751,38.257,-85.757,0.62,4.655,121455447832280765451120707678700652675
9201,7,10,38.213,-85.752,38.209,-85.754,0.62,7.655,181393491999095153139564228239218534874
9202,7,9,38.24,-85.724,38.248,-85.73,0.62,6.905,167970669426839556360771615818102223895
9203,7,6,38.21,-85.764,38.203,-85.762,0.62,4.655,132947521538681355580150202828652734637
9204,7,10,38.236,-85.721,38.231,-85.717,0.62,7.655,170547522005557814204415291645542011962
9205,7,11,38.262,-85.736,38.261,-85.74,0.62,8.405,196451404582953691630374262984795854237
9206,7,23,38.234,-85.712,38.238,-85.72,0.62,17.405,227368113218825558629582686562791362263
9207,7,9,38.259,-85.754,38.257,-85.75,0.62,6.905,162856741471096060743444732241089109281
9208,7,6,38.222,-85.765,38.223,-85.766,0.62,4.655,134267651427933303125841136684785757434
9209,7,18,38.252,-85.757,38.251,-85.759,0.62,13.655,139107327763608251265896967667727702477
9210,7,13,38.255,-85.752,38.253,-85.752,0.62,9.905,150412777725497299350845698417143097285
9211,7,6,38.209,-85.762,38.212,-85.757,0.62,4.655,162481850444211443007798762082839926996
9212,7,12,38.253,-85.74,38.252,-85.741,0.62,9.155,152860279961327647192743037665249412515
9213,7,6,38.221,-85.763,38.228,-85.763,0.62,4.655,136111137974726916397920191206800038617
9214,7,15,38.236,-85.713,38.241,-85.719,0.62,11.405,159613335078441996448887971638358900700
9215,7,5,38.224,-85.74,38.231,-85.749,0.62,3.905,226398317877064508714834321716973359877
9216,7,10,38.256,-85.764,38.252,-85.757,0.62,7.655,128596214456061304014035851277043100685
9217,7,11,38.246,-85.757,38.249,-85.756,0.62,8.405,139248596583641838472281426338843857005
9218,7,11,38.257,-85.753,38.257,-85.746,0.62,8.405,226112801974850527590533787981864471913
9219,7,6,38.256,-85.73,38.253,-85.738,0.62,4.655,204554938147269776806965672571252911396
9220,7,15,38.253,-85.665,38.254,-85.675,0.62,11.405,175621687876263496637064472476388946080
