,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
0,3,1,38.215,-85.761,38.215,-85.76,0.04,0.76,201143102831418349731904639313656806254
1,3,3,38.257,-85.753,38.257,-85.753,0.04,2.26,223623691364190492604544168965291772131
2,3,1,38.222,-85.763,38.222,-85.763,0.04,0.76,127334964704005359697532879824090988337
3,3,1,38.221,-85.763,38.221,-85.763,0.04,0.76,225675686318639627312830448894964855196
4,3,123,38.238,-85.721,38.238,-85.721,0.04,92.26,181086948308388555016127601971504507842
5,3,0,38.179,-85.754,38.179,-85.754,0.04,0.01,158337629580672760173711467677062682050
6,3,1,38.223,-85.762,38.223,-85.762,0.04,0.76,156702112603777608375565747902217846053
7,3,0,38.178,-85.753,38.178,-85.753,0.04,0.01,166128624486819487987808203710207848998
8,3,3,38.263,-85.737,38.263,-85.738,0.04,2.26,188548897540941805885708482110664562037
9,3,3,38.257,-85.756,38.256,-85.753,0.04,2.26,219257929324466039874662358281100953307
10,3,3,38.257,-85.752,38.258,-85.748,0.04,2.26,162225565228795567018497111754704550466
11,3,1,38.178,-85.753,38.179,-85.754,0.04,0.76,224591597780506133656930077246788931150
12,3,2,38.254,-85.757,38.253,-85.756,0.04,1.51,154245316866856589648976758281676424800
13,3,3,38.179,-85.754,38.179,-85.754,0.04,2.26,223033070369388470474386758439886533112
14,3,3,38.27,-85.748,38.27,-85.748,0.04,2.26,143317077588509741237694261455098801149
15,3,3,38.216,-85.758,38.218,-85.758,0.04,2.26,190217766104314367543270587216803971482
16,3,1,38.231,-85.758,38.231,-85.758,0.04,0.76,174510462572338638363949649349086868707
17,3,1,38.258,-85.745,38.257,-85.745,0.04,0.76,210218128383845470889911377306649659279
18,3,1,38.258,-85.75,38.258,-85.751,0.04,0.76,143715034241263043012164077698256958485
19,3,3,38.219,-85.763,38.217,-85.758,0.04,2.26,167929888756789885087461681523297208772
20,3,23,38.253,-85.74,38.253,-85.741,0.04,17.26,203365275066958017149296168927485260319
21,3,1,38.178,-85.753,38.178,-85.753,0.04,0.76,227185614590559726130069132265741514941
22,3,2,38.226,-85.759,38.226,-85.759,0.04,1.51,116598701133391593660875807155156966772
23,3,12,38.179,-85.754,38.179,-85.754,0.04,9.01,152670894678341488732248607636688345435
24,3,2,38.214,-85.752,38.215,-85.756,0.04,1.51,120780248721304019154221592286488776926
25,3,3,38.257,-85.761,38.257,-85.761,0.04,2.26,175680228877511733192863882457992984403
26,3,2,38.227,-85.758,38.227,-85.758,0.04,1.51,152996871068204808131596577052222031430
27,3,2,38.243,-85.747,38.243,-85.747,0.04,1.51,192632593564971164568846937073731683128
28,3,0,38.207,-85.755,38.207,-85.758,0.04,0.01,174241468319299655818315780965524724592
29,3,2,38.22,-85.763,38.22,-85.763,0.04,1.51,211786397686025014323329366608874013113
30,3,3,38.22,-85.758,38.218,-85.756,0.04,2.26,226980599261823308223587944851597342724
31,3,3,38.257,-85.756,38.254,-85.757,0.04,2.26,193725631889471366204950688503193995309
32,3,2,38.217,-85.757,38.219,-85.757,0.04,1.51,171052020838233524409399322487430945173
33,3,22,38.226,-85.765,38.226,-85.765,0.04,16.51,182270751365603249937574290821604731472
34,3,1,38.22,-85.758,38.22,-85.758,0.04,0.76,197386919797747727379784938065948938843
35,3,2,38.22,-85.762,38.22,-85.762,0.04,1.51,182840462301904689607052490476229535334
36,3,5,38.179,-85.754,38.179,-85.754,0.04,3.76,174498377378338290942443910166732903466
37,3,3,38.254,-85.759,38.254,-85.759,0.04,2.26,116217113500140853931264853957676217886
38,3,4,38.218,-85.763,38.219,-85.763,0.04,3.01,197665193377663393870827389271818343845
39,3,5,38.235,-85.752,38.232,-85.744,0.04,3.76,179844483203267241493191452960164806850
40,3,3,38.217,-85.755,38.219,-85.754,0.04,2.26,172388409777575553881982133068159850397
41,3,3,38.219,-85.757,38.22,-85.758,0.04,2.26,185068922210044574510649043639787595909
42,3,7,38.252,-85.654,38.252,-85.654,0.04,5.26,138943687867272656278605985781425533364
43,3,3,38.254,-85.759,38.254,-85.758,0.04,2.26,220529246141851646928887086316151597004
44,3,3,38.272,-85.74,38.271,-85.744,0.04,2.26,150658267191807811551578411130978408816
45,3,3,38.255,-85.745,38.255,-85.745,0.04,2.26,165254801871584244716163825950851367215
46,3,1,38.253,-85.761,38.253,-85.761,0.04,0.76,158329171994255935726933698325540775788
47,3,2,38.221,-85.763,38.22,-85.76,0.04,1.51,205651272068848258000749833120911305413
48,3,2,38.218,-85.763,38.217,-85.762,0.04,1.51,195353807579738399575489731828126131552
49,3,4,38.253,-85.755,38.253,-85.754,0.041,3.01025,153655003983306377669576170727862608644
50,3,3,38.215,-85.758,38.215,-85.758,0.041,2.26025,188824064219145859822942064716564201734
51,3,3,38.216,-85.758,38.216,-85.759,0.043,2.26075,150475588164526666717557995335530220777
52,3,3,38.256,-85.758,38.256,-85.757,0.043,2.26075,195806692349772802511595572625626333563
53,3,4,38.254,-85.757,38.253,-85.757,0.044,3.011,218108424324925184164346289716555435726
54,3,3,38.217,-85.761,38.217,-85.762,0.044,2.261,180067252528891626634305678690726397298
55,3,3,38.248,-85.748,38.248,-85.749,0.044,2.261,140459892473691188231857168617037059441
56,3,3,38.257,-85.755,38.257,-85.755,0.046,2.2615,140140964533456055578663456560631537945
57,3,4,38.249,-85.758,38.25,-85.758,0.047,3.01175,123225407181053762546262136049411411764
58,3,3,38.179,-85.754,38.178,-85.753,0.05,2.2625,124137711478823557622966662325320745372
59,3,1,38.233,-85.711,38.233,-85.711,0.05,0.7625,190369831776245123887775011705759604123
60,3,4,38.202,-85.751,38.202,-85.751,0.05,3.0125,225811711433781926715715790835364490733
61,3,2,38.22,-85.763,38.222,-85.765,0.05,1.5125,148287293301365855708259980743867218558
62,3,14,38.248,-85.733,38.251,-85.735,0.05,10.5125,165889719341200716888530921436809991832
63,3,5,38.179,-85.754,38.179,-85.754,0.05,3.7625,174897470687368048249060152370457856241
64,3,1,38.217,-85.762,38.218,-85.762,0.05,0.7625,217722311978376999140139630449117008165
65,3,2,38.231,-85.755,38.232,-85.755,0.05,1.5125,139995105653560858035909177724357477661
66,3,2,38.218,-85.763,38.214,-85.762,0.05,1.5125,174738836661368515482282414405681389501
67,3,4,38.254,-85.757,38.253,-85.757,0.05,3.0125,178876271481322823035722815510373384352
68,3,2,38.179,-85.754,38.179,-85.754,0.05,1.5125,118547044358566842014294174919871046659
69,3,3,38.243,-85.725,38.243,-85.725,0.05,2.2625,162540219524016129687353344516424422168
70,3,1,38.179,-85.753,38.179,-85.754,0.05,0.7625,149127078695537540351191833454268079942
71,3,3,38.257,-85.759,38.257,-85.76,0.05,2.2625,133853773501055454838490829374315328618
72,3,2,38.222,-85.761,38.222,-85.761,0.05,1.5125,162411606645439781716180688148975396246
73,3,3,38.257,-85.762,38.257,-85.763,0.05,2.2625,214570574133283509382819048871960482016
